"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0029737",1846.46134240313,-0.0121894416010412,0.212386019041575,-0.0573928625624604,0.954232248482377,0.991346058409938
"FBgn0039855",15.3019685091258,0.0285578209113492,0.501154550513683,0.0569840598715055,0.95455789288672,0.991482532981975
"FBgn0022344",647.932440035687,0.00675141684871183,0.119015863988456,0.0567270330396179,0.954762639432407,0.991492663400127
"FBgn0039059",42.9566461212826,0.0188170735998059,0.333146172653957,0.0564829349528546,0.954957089755509,0.991492663400127
"FBgn0036000",394.150043587608,0.00753685360004681,0.133608559361104,0.0564099608295075,0.955015221997527,0.991492663400127
"FBgn0024227",1203.88668778234,-0.00877946226041333,0.155077366182918,-0.0566134341620023,0.954853132795789,0.991492663400127
"FBgn0038330",274.248081753773,-0.00922621326022066,0.167976704302383,-0.054925552317136,0.956197774796888,0.991591570292845
"FBgn0038365",12.5002524945909,0.0341616269284692,0.623002472711359,0.0548338544786106,0.956270828991957,0.991591570292845
"FBgn0026239",106.040319198457,0.0116517684048069,0.208109815344429,0.0559885577022053,0.955350922494426,0.991591570292845
"FBgn0038741",229.764859759836,0.010252742517282,0.187154475734834,0.0547822459336124,0.956311944852386,0.991591570292845
"FBgn0038976",786.077571711621,-0.00738902996269477,0.132583901328525,-0.0557309740372307,0.955556124126682,0.991591570292845
"FBgn0039349",568.94836974744,-0.00722850689054337,0.131781222692543,-0.0548523282972422,0.956256111167819,0.991591570292845
"FBgn0003206",1273.97531520405,-0.00666573253009967,0.121759180133786,-0.0547452152911634,0.956341446758001,0.991591570292845
"FBgn0035601",3881.988664618,-0.00850450011109504,0.151737225588658,-0.0560475524585494,0.955303925286204,0.991591570292845
"FBgn0022699",711.209619413178,-0.00972369616347614,0.176026507341514,-0.0552399539724489,0.955947298845384,0.991591570292845
"FBgn0262970",176.971168758833,0.0116887215739796,0.213411734094433,0.0547707539305571,0.95632110039844,0.991591570292845
"FBgn0033380",592.386781559868,0.00739489443374403,0.134224811619482,0.0550933493183661,0.956064094574332,0.991591570292845
"FBgn0036381",196.837543044076,-0.0130094950607504,0.240979407940157,-0.0539859200914836,0.956946382021664,0.991754607145493
"FBgn0033638",1425.17395669737,0.00867349639016862,0.160388653085169,0.0540779925719737,0.956873025968972,0.991754607145493
"FBgn0027794",1128.68722514201,0.0101117441776735,0.187053114025893,0.0540581440214559,0.956888839689515,0.991754607145493
"FBgn0030613",21.392784175075,0.023624571313698,0.435023256365169,0.054306455960752,0.9566910060329,0.991754607145493
"FBgn0028504",236.523366054035,-0.008967345052174,0.167613979876457,-0.0534999828700658,0.957333544299087,0.991923823203252
"FBgn0034265",396.990164523599,0.00706799521278041,0.132057216679161,0.0535222185543442,0.957315828172583,0.991923823203252
"FBgn0037890",840.159031897115,-0.00754779925902572,0.1423211337093,-0.0530335802020981,0.957705152218611,0.992076847534383
"FBgn0031779",1019.42324155001,-0.00835131133511154,0.157464333531664,-0.0530362092024616,0.957703057527752,0.992076847534383
"FBgn0038722",753.30335212136,-0.00641960091552266,0.121733414789435,-0.0527349119929545,0.957943121967657,0.992091398288384
"FBgn0036144",3030.42409659918,-0.00458276119915576,0.0868420784471775,-0.0527712058612608,0.957914203916302,0.992091398288384
"FBgn0004435",258.167778480543,-0.0331540999020937,0.63051822628563,-0.0525823021761065,0.958064718278342,0.992101375325977
"FBgn0042206",54.2990504425794,-0.0162460491715191,0.316669916143353,-0.0513027867293989,0.959084247541808,0.992424136207104
"FBgn0053920",9.22307154666127,-0.0335975437954974,0.657667633444632,-0.0510859012774056,0.959257070474195,0.992424136207104
"FBgn0035469",353.980976674332,0.00810627703220043,0.156054410452121,0.0519451966062025,0.958572361180767,0.992424136207104
"FBgn0053052",597.173613737724,0.00752263483550051,0.146872951613101,0.0512186536246438,0.959151287909544,0.992424136207104
"FBgn0052206",130.920415569758,0.0360888644945282,0.706370306447445,0.051090574115481,0.959253346951224,0.992424136207104
"FBgn0002774",1343.58013649034,-0.00489476549922691,0.095850502695608,-0.0510666648746871,0.959272398895593,0.992424136207104
"FBgn0034606",11.7314508646679,0.0312215036851345,0.607246810501438,0.0514148500168376,0.95899495182159,0.992424136207104
"FBgn0030592",16.7665528479188,-0.0318783647427951,0.623400254902623,-0.0511362715881062,0.959216933241335,0.992424136207104
"FBgn0040339",165.477592613865,-0.00963019122857982,0.189284506462867,-0.0508768066047128,0.959423687217565,0.992464778477101
"FBgn0038350",8.49262145538528,0.0365698520346206,0.725814205409308,0.0503845912109116,0.959815915222687,0.992721374305821
"FBgn0034878",1956.14080498633,-0.00707739345745866,0.140747476755942,-0.0502843363205079,0.959895805784028,0.992721374305821
"FBgn0039271",133.788992011054,0.0143550216403292,0.290256760759471,0.0494562869191007,0.960555672527634,0.993056097802749
"FBgn0264834",70.936528224584,0.0215059707159371,0.433258294836395,0.0496377587509505,0.960411056573358,0.993056097802749
"FBgn0032197",603.330988354644,0.0134226486611057,0.27100401719168,0.0495293346578399,0.960497460205041,0.993056097802749
"FBgn0266598",32.3872846921709,-0.0279364275497885,0.583128806794209,-0.0479078159478537,0.96178971031949,0.993057401904102
"FBgn0051064",1186.15159944739,0.00695244663774396,0.141885905893211,0.0490002625276725,0.960919086725691,0.993057401904102
"FBgn0039712",1342.91799592564,-0.00597141776429808,0.123822105568392,-0.0482257811469683,0.961536303703953,0.993057401904102
"FBgn0267665",12.026186681503,-0.0589877371303799,1.20125176261131,-0.0491052242055827,0.960835440118056,0.993057401904102
"FBgn0053267",36.8866250914128,-0.0167468714206007,0.347421937956641,-0.0482032640745064,0.961554248858285,0.993057401904102
"FBgn0033010",598.187912987844,0.0210024794786558,0.437484924791657,0.0480073215977848,0.961710407545537,0.993057401904102
"FBgn0004611",605.215531363168,0.00697029864604683,0.143670937530063,0.0485157176940416,0.961305238283696,0.993057401904102
"FBgn0051719",18.8617697408136,0.0260468320359809,0.529900798808018,0.0491541663922225,0.96079643700282,0.993057401904102
"FBgn0261881",411.381736759979,-0.00880679601944253,0.183009065308823,-0.0481221845736509,0.961618865952262,0.993057401904102
"FBgn0262886",95.8283708202034,0.0238635157984124,0.488813271256368,0.0488192878582805,0.961063311012668,0.993057401904102
"FBgn0039920",1178.84154405105,-0.0111613810300663,0.231651946509504,-0.0481816846274953,0.961571446783069,0.993057401904102
"FBgn0033258",79.9584969372343,-0.0113292258846446,0.238075296922878,-0.0475867342436396,0.962045604592453,0.993090179670751
"FBgn0030850",1618.10418434095,0.00583503323900924,0.122440513932538,0.0476560662120727,0.961990348375779,0.993090179670751
"FBgn0015025",117.703366282666,-0.0110362062041199,0.233741255910407,-0.0472154826118932,0.962341487944126,0.993196979579649
"FBgn0261387",1550.43444946477,0.00835410460696331,0.177085117583657,0.0471756448026566,0.96237323853638,0.993196979579649
"FBgn0011828",68930.3120536569,0.00760505398722399,0.163715451703662,0.0464528785040384,0.962949291017482,0.993675750286003
"FBgn0025463",3462.46052289681,0.0046245180762108,0.100093062221832,0.0462021839831584,0.963149101768628,0.993717149234189
"FBgn0262731",72.4374215865573,-0.0185455037160467,0.402104227089173,-0.0461211359310927,0.963213699895322,0.993717149234189
"FBgn0263039",3136.92391804956,0.0185727896554931,0.414186622799804,0.0448415970799478,0.964233568747164,0.993894369352113
"FBgn0266437",9.65937378512172,0.0261355386618976,0.589396214043807,0.0443429021754032,0.964631074297725,0.993894369352113
"FBgn0262508",88.9885716497031,-0.0108903888302579,0.240136970317974,-0.0453507380218779,0.96382774591828,0.993894369352113
"FBgn0052082",47.6164517130786,0.0171018044631074,0.378186250268986,0.0452205876097922,0.963931484494954,0.993894369352113
"FBgn0036493",190.698625413634,-0.0100379876614255,0.226273832373147,-0.0443621233447442,0.964615753100393,0.993894369352113
"FBgn0262867",17.7084918760802,-0.0221092395554873,0.489941710266943,-0.0451262652111027,0.964006666132161,0.993894369352113
"FBgn0043010",545.183294637645,-0.0055789391672011,0.123824426605603,-0.0450552392620461,0.964063279059034,0.993894369352113
"FBgn0033990",232.420813376858,0.00783729229254045,0.175209829135611,0.0447308939869717,0.964321808495459,0.993894369352113
"FBgn0029175",221.830966540121,0.00759922478926874,0.172820227204519,0.0439718481580033,0.964926844070265,0.993894369352113
"FBgn0035035",625.722330282943,-0.00679245255240213,0.15460043187087,-0.043935534139229,0.96495579049049,0.993894369352113
"FBgn0024361",31.4730731657545,0.0187002024055815,0.417361747016639,0.0448057411568098,0.964262148909144,0.993894369352113
"FBgn0001079",561.529008467082,-0.0066535998524001,0.150536414544487,-0.0441992714688565,0.9647455627712,0.993894369352113
"FBgn0032488",781.287841342728,-0.00606937756913502,0.136316127961324,-0.0445242808749456,0.964486497826217,0.993894369352113
"FBgn0032715",256.663389293108,0.0122106574405094,0.272726320511208,0.0447725669367787,0.964288591570923,0.993894369352113
"FBgn0010113",9413.65083320612,-0.00904562261695516,0.208341444448553,-0.0434172981803861,0.965368888749138,0.994010049654372
"FBgn0033316",653.25490158394,0.00466795318752468,0.107624838691638,0.0433724523471678,0.965404636872308,0.994010049654372
"FBgn0033907",342.786733187421,-0.0081846476424791,0.187614329762169,-0.0436248534579124,0.965203440358779,0.994010049654372
"FBgn0037685",9.09679793591549,0.0270856106060712,0.660528035441823,0.0410059969490225,0.967291115011064,0.994222586877267
"FBgn0083049",10.4899319387669,0.0279938882680714,0.674996863975805,0.0414726197440154,0.966919120347167,0.994222586877267
"FBgn0085271",50.2842329461798,0.0184995346995769,0.448876885032499,0.0412129368128133,0.967126140350559,0.994222586877267
"FBgn0058196",782.021222906326,-0.0196314154275382,0.460071086896044,-0.0426703959163904,0.965964278703477,0.994222586877267
"FBgn0266621",10.5029450130581,0.025157894861537,0.595526009993865,0.0422448296788854,0.966303525522133,0.994222586877267
"FBgn0025716",1335.6101738321,0.00487981607551876,0.119013324771269,0.0410022666360868,0.96729408886908,0.994222586877267
"FBgn0264502",9.88210208954722,0.0405446100584093,0.950378819498424,0.0426615253060956,0.965971349987319,0.994222586877267
"FBgn0030323",227.348353772176,-0.00645116825475523,0.155123595237304,-0.0415872791298215,0.966827714253252,0.994222586877267
"FBgn0030878",1497.76484809247,-0.00731285488380956,0.176990140841287,-0.0413178657808247,0.967042490398332,0.994222586877267
"FBgn0025109",535.401353844726,0.00627501943726646,0.150659983189631,0.0416502066734488,0.966777548802853,0.994222586877267
"FBgn0027081",7257.47445260803,0.00537809408946734,0.127745710054024,0.0420999976217827,0.966418982068186,0.994222586877267
"FBgn0001995",716.465552402058,-0.00503058388183042,0.121897444782157,-0.0412689855051564,0.967081457978719,0.994222586877267
"FBgn0051614",78.8329123747983,0.0224259420624298,0.530954260135062,0.0422370508087179,0.966309726627764,0.994222586877267
"FBgn0086779",2123.18755396721,0.00696536282270985,0.16522049031771,0.0421579842144025,0.966372756501182,0.994222586877267
"FBgn0022361",167.112337848943,0.0147160603536593,0.345982270758783,0.0425341458144233,0.966072891947432,0.994222586877267
"FBgn0011771",2376.75939886976,0.00422982966744996,0.103628823224308,0.0408171157004682,0.967441694373629,0.994258971682292
"FBgn0033241",3198.38921935792,0.00380662458248403,0.0940315892833383,0.0404824018342795,0.96770853684177,0.994302567828726
"FBgn0022238",1128.2860001838,0.0104183353816965,0.256883531532281,0.0405566496207535,0.967649344291344,0.994302567828726
"FBgn0037297",450.06097605571,-0.00533149238348893,0.13477140150841,-0.039559523191248,0.968444297974446,0.994418211637134
"FBgn0038244",3197.58037107077,-0.00407448595528657,0.103613754421166,-0.0393237942013445,0.968632236256151,0.994418211637134
"FBgn0038247",8.57045050834977,-0.0288128511347018,0.730813825876264,-0.0394257061299497,0.968550985310761,0.994418211637134
"FBgn0038532",607.814174548665,-0.00802501199404453,0.204640773408056,-0.0392151175955662,0.96871888080936,0.994418211637134
"FBgn0267779",53.4420742324886,-0.016957394725412,0.424900498323429,-0.0399090958761462,0.968165599421343,0.994418211637134
"FBgn0264835",15.2334766169437,-0.0241624099205073,0.602765470892923,-0.040085922447936,0.968024625040528,0.994418211637134
"FBgn0250871",25.6039823144925,0.0168473697439988,0.423089458667964,0.0398198759123906,0.968236730110818,0.994418211637134
"FBgn0263745",157.355140207741,-0.0100390206415456,0.253722112782145,-0.0395669913491751,0.968438343908167,0.994418211637134
"FBgn0011603",10.8989916332998,-0.0264266316662324,0.680980636410894,-0.0388067299615359,0.969044479144562,0.994637221093474
"FBgn0261393",9.68066946552372,0.0231317288514825,0.603131281010042,0.0383527261473565,0.969406452295484,0.994746718877752
"FBgn0037538",737.330402929498,0.00570631518554319,0.154880377293448,0.036843370898636,0.970609892530844,0.994746718877752
"FBgn0037788",192.015928728789,-0.0118217150875869,0.307705878488424,-0.0384188795666171,0.969353708376227,0.994746718877752
"FBgn0038827",675.43113563469,-0.00556767731842528,0.151388995239649,-0.0367772922305986,0.97066257997201,0.994746718877752
"FBgn0039130",2397.36177298251,0.00363209169547374,0.100261881921385,0.0362260474855405,0.971102116726987,0.994746718877752
"FBgn0039153",235.528360886702,-0.00719950310411332,0.205088864781245,-0.0351043100842778,0.971996564581863,0.994746718877752
"FBgn0043799",95.1791138745041,0.00772993289575396,0.214722478182306,0.0359996445700064,0.9712826423639,0.994746718877752
"FBgn0039261",1437.87265339647,0.00460545443749969,0.121889670761439,0.0377837958600563,0.969860064177203,0.994746718877752
"FBgn0039450",2016.89180691273,0.00359454885396843,0.100966973019576,0.0356012342102353,0.971600324189616,0.994746718877752
"FBgn0039682",197.958860567037,0.00841783871690252,0.23520212850585,0.0357898067095645,0.971449960928744,0.994746718877752
"FBgn0039704",13.3568052068526,0.0198822013258459,0.531306949335542,0.0374213086252886,0.970149082742306,0.994746718877752
"FBgn0026593",144.008940050495,0.00686237112403728,0.197048378444036,0.0348258188076706,0.972218632684256,0.994746718877752
"FBgn0011640",2678.46951455772,-0.00467962555386805,0.124712036519523,-0.037523447491257,0.970067644914852,0.994746718877752
"FBgn0010762",4036.49748019764,0.00595174510175916,0.172065855071781,0.0345899254635747,0.97240673500949,0.994746718877752
"FBgn0266768",12.8907375473876,-0.0222808254305997,0.630875123447058,-0.0353173308036919,0.971826703968429,0.994746718877752
"FBgn0058470",52.8168557259081,-0.0160878861335225,0.45135697838909,-0.035643375208113,0.971566721864611,0.994746718877752
"FBgn0022027",487.444242678044,-0.00434553692179863,0.125584834338905,-0.0346024019912446,0.972396786136348,0.994746718877752
"FBgn0033810",375.327089110374,-0.00583586302160322,0.157399285744888,-0.0370768075216172,0.970423764227406,0.994746718877752
"FBgn0025186",609.881524806747,0.0043390842337656,0.124931061030602,0.0347318288820322,0.972293580453898,0.994746718877752
"FBgn0015799",1237.15734815784,0.00404296424056856,0.106814513303936,0.0378503268471062,0.96980701807481,0.994746718877752
"FBgn0024366",52.228623031583,0.0116728806877054,0.326147922933525,0.0357901426528002,0.97144969305644,0.994746718877752
"FBgn0026878",10.6373641097313,0.0239130347429057,0.636777929085035,0.0375531777259704,0.970043940326834,0.994746718877752
"FBgn0029656",7.83539804875866,-0.0279685947147265,0.803324185982415,-0.0348160745098477,0.972226402796992,0.994746718877752
"FBgn0030313",8.22306166656915,-0.0326703556407719,0.912162638837728,-0.0358163711708257,0.971428779135649,0.994746718877752
"FBgn0052579",436.583365284877,0.00520558778930733,0.149542639518455,0.0348100568912649,0.972231201253327,0.994746718877752
"FBgn0031651",577.921038251872,0.00457982346785151,0.13185240821033,0.0347344696241409,0.972291474717095,0.994746718877752
"FBgn0001089",16.6446006959408,0.0162181894389604,0.463286955629566,0.0350067905903401,0.97207432608551,0.994746718877752
"FBgn0031868",1391.19181929671,-0.00355469026477525,0.097533179887932,-0.0364459588917297,0.970926768606326,0.994746718877752
"FBgn0039900",9.70271943388157,-0.0293209580486313,0.768456368636902,-0.0381556575562529,0.969563575273858,0.994746718877752
"FBgn0260722",501.931997390754,-0.00750378714586638,0.222099694094465,-0.0337856707838364,0.973048062481044,0.994790123909754
"FBgn0035626",147.854175433268,-0.00979114621711936,0.291549003571019,-0.0335831921810506,0.973209525404616,0.994790123909754
"FBgn0036483",549.676464154146,-0.00431000728406501,0.129001859217589,-0.0334104276496919,0.973347294244167,0.994790123909754
"FBgn0002570",8.14948640837117,-0.0217453873319828,0.646025948080271,-0.033660238256066,0.973148086266728,0.994790123909754
"FBgn0034504",2117.23446960522,-0.00493879645461088,0.147594779189302,-0.0334618641779766,0.973306276767076,0.994790123909754
"FBgn0034687",14.4639648659631,0.01690064388312,0.503668641616225,0.0335550846065926,0.973231939371753,0.994790123909754
"FBgn0030331",1558.65011869024,0.00533730355135416,0.1559191059533,0.0342312349645769,0.972692759230148,0.994790123909754
"FBgn0001218",44476.7763216054,0.00418396380484896,0.122010663792814,0.034291787904324,0.972644473322973,0.994790123909754
"FBgn0038387",465.865015977652,0.00392636498089212,0.118256301485006,0.0332021628580187,0.973513373363595,0.99484511606214
"FBgn0033450",70.908582370566,-0.00986890811100161,0.299053258398857,-0.0330005035351901,0.973674186098295,0.994894714370041
"FBgn0038111",2466.82885285546,-0.00366146520052888,0.112695919298025,-0.0324897762344538,0.974081469109946,0.995016241342575
"FBgn0038806",386.552261323276,0.00518436442160424,0.163618179003227,0.0316857482046783,0.974722660465952,0.995016241342575
"FBgn0039510",50.9688337215248,-0.0100540508566547,0.319712998113574,-0.0314471132421184,0.974912968778807,0.995016241342575
"FBgn0267643",50.4790796091305,-0.016289986412472,0.513013469293275,-0.03175352576008,0.974668608999325,0.995016241342575
"FBgn0265742",93.8272258869285,-0.0107200760356526,0.333174507157014,-0.0321755590700119,0.974332047121624,0.995016241342575
"FBgn0050005",342.01453998435,-0.00438640403997092,0.1372298453159,-0.0319639217684281,0.974500822444384,0.995016241342575
"FBgn0033544",824.685845612186,0.00587729480085286,0.184363700337341,0.0318788068914805,0.974568699699201,0.995016241342575
"FBgn0033570",845.53723852905,0.0043925652518732,0.140423223033905,0.0312809032364441,0.975045519964629,0.995016241342575
"FBgn0034000",187.468011852769,0.00818348879196188,0.257307608062717,0.0318043016822386,0.974628116127005,0.995016241342575
"FBgn0030512",1898.66594850891,-0.00391892836744415,0.126332078366576,-0.0310208493212045,0.975252912319181,0.995016241342575
"FBgn0030790",1152.73335845766,0.00456897857148963,0.146863383137912,0.0311103998414575,0.975181495811072,0.995016241342575
"FBgn0053542",68.2298086902874,0.00913383179748088,0.281600172946714,0.0324354623148944,0.974124782519476,0.995016241342575
"FBgn0000097",4471.21394758345,0.00375601294204969,0.120222080820324,0.0312422885747849,0.975076314955531,0.995016241342575
"FBgn0266464",1830.19800009494,0.00343723989582379,0.114615306739567,0.0299893617493343,0.976075537450305,0.995029274732299
"FBgn0085433",513.105457149336,-0.00337478053127485,0.111578532712863,-0.030245786973732,0.975871032494333,0.995029274732299
"FBgn0267693",29.799168766716,-0.0116147518017177,0.390574621769855,-0.0297375998191752,0.976276324853019,0.995029274732299
"FBgn0035357",136.605761988065,0.0095266275582147,0.319106215806849,0.0298540958662524,0.976183415706893,0.995029274732299
"FBgn0085447",13.383375947022,-0.0227091141425974,0.745175671183976,-0.0304748464298571,0.975688353702569,0.995029274732299
"FBgn0035916",413.393880803061,-0.00527643642701394,0.173550245693621,-0.0304029326257986,0.975745706041152,0.995029274732299
"FBgn0025373",1055.12866140444,-0.00308752457691496,0.102099316512198,-0.0302404039751441,0.975875325542041,0.995029274732299
"FBgn0086856",255.98086364651,-0.00647697447963643,0.217519749397375,-0.0297764892501967,0.976245309311318,0.995029274732299
"FBgn0031881",339.023671461378,-0.00540575456659861,0.180875199049381,-0.0298866544170203,0.97615744932861,0.995029274732299
"FBgn0030317",80.2568163241405,0.00768388524986797,0.262748704618165,0.0292442364693461,0.976669800705738,0.995201368911401
"FBgn0032249",140.827225588692,0.00592461989144294,0.201633940084824,0.0293830487513687,0.976559092104747,0.995201368911401
"FBgn0035140",248.801334565283,0.00572084298855563,0.200225870978932,0.0285719470744996,0.977205985938331,0.995404327095017
"FBgn0040907",206.23528279465,0.00641779277642832,0.223242887869315,0.0287480279335271,0.977065551427581,0.995404327095017
"FBgn0030178",139.288714905322,-0.00530492711151861,0.185485100496649,-0.0286002870166622,0.97718338317302,0.995404327095017
"FBgn0036058",2147.95139522363,-0.00244398206607114,0.0863834570187473,-0.0282922465761093,0.977429064462125,0.99545899749178
"FBgn0033929",3566.98270831423,0.0032720045952915,0.115934217054584,0.0282229412370206,0.977484340049202,0.99545899749178
"FBgn0000057",989.020041084814,0.00372777881612616,0.137375982470165,0.0271355934938319,0.978351585702778,0.996113225429428
"FBgn0019830",915.830723171302,-0.00412591914943673,0.151368678492516,-0.0272574167293184,0.97825442076476,0.996113225429428
"FBgn0267644",82.3644140775606,0.0215792390357633,0.802709772453351,0.0268829903114421,0.978553060380002,0.996203891087684
"FBgn0086442",3881.36429530663,-0.00356669318822836,0.134035737947399,-0.0266100164243366,0.978770784138306,0.99631107619179
"FBgn0051374",21.1734928679672,0.011343202868796,0.443505002748815,0.0255762681333728,0.979595315163109,0.996349183615738
"FBgn0045470",37.64961545834,-0.00946857317308246,0.361821507319856,-0.0261691828195058,0.979122396008138,0.996349183615738
"FBgn0039461",314.63142736814,0.00455618338072224,0.175584602494181,0.0259486499157763,0.9792982960727,0.996349183615738
"FBgn0026738",413.935910571808,0.0037097539101463,0.142526167556734,0.0260285810931498,0.979234541754093,0.996349183615738
"FBgn0040273",2377.71754436457,0.00318421527300608,0.123176939532892,0.0258507419090063,0.979376389163059,0.996349183615738
"FBgn0030289",1521.22269625198,-0.00492117904368307,0.187234200313858,-0.0262835477462652,0.979031177375326,0.996349183615738
"FBgn0031361",155.790544484487,-0.00490787160300051,0.191432832745179,-0.0256375645317514,0.979546423745243,0.996349183615738
"FBgn0011227",767.546428420526,0.00625297837110785,0.255306403672085,0.0244920545711778,0.980460121349179,0.996999370066958
"FBgn0030082",750.602581624183,-0.00260477152443194,0.106008536737145,-0.0245713374092753,0.980396881828506,0.996999370066958
"FBgn0031800",7.85945755804126,-0.0161309231259829,0.66241603289,-0.0243516496054702,0.980572114900524,0.996999370066958
"FBgn0053177",15.1085725251451,0.0140142223451342,0.581210060258523,0.0241121468869632,0.980763154325468,0.997079200376087
"FBgn0037661",240.054107459921,0.00468026271048592,0.204637280361551,0.022871016963365,0.981753159458887,0.9972847352935
"FBgn0013263",140.39256302961,0.00981711704386213,0.422423082120979,0.0232400109259432,0.981458823113414,0.9972847352935
"FBgn0019968",3137.92051156399,-0.00266215916222206,0.113267076949115,-0.0235033800988616,0.981248742301861,0.9972847352935
"FBgn0016059",4963.87593743501,-0.00255308652174981,0.110069400493965,-0.0231952432764435,0.981494532903645,0.9972847352935
"FBgn0263415",12.0548884484443,0.0136762620779429,0.595562545185979,0.0229636033838765,0.981679305580137,0.9972847352935
"FBgn0032236",856.837505029853,0.00387269590192189,0.165649365823348,0.0233788755101654,0.981348055301543,0.9972847352935
"FBgn0000183",3920.72693276461,0.0019534363695199,0.0846423741976232,0.02307870482176,0.981587492252515,0.9972847352935
"FBgn0037670",157.799764758493,-0.00586065666148741,0.264817712174154,-0.0221309088934098,0.98234353077831,0.997315228984361
"FBgn0262364",23.4860593500677,0.0113034208441581,0.526785413471359,0.0214573535164384,0.982880822586585,0.997315228984361
"FBgn0038109",56.0269431869635,0.00575550707761189,0.268305582936842,0.0214513131430691,0.982885640998181,0.997315228984361
"FBgn0035981",682.565972118212,-0.00248420324961628,0.116731601423452,-0.0212813258733997,0.983021240260626,0.997315228984361
"FBgn0036107",194.425136830753,0.00662170827600862,0.301275684919189,0.0219789004140336,0.982464786502878,0.997315228984361
"FBgn0064766",2015.14539629438,0.00270753183772201,0.125558543360768,0.0215638997176197,0.982795830683142,0.997315228984361
"FBgn0019661",199.045050356367,-0.0187797474107661,0.848062633234542,-0.0221442929741397,0.982332854443349,0.997315228984361
"FBgn0029763",1729.80781063112,-0.00310742280702829,0.141812515051246,-0.0219121902316264,0.98251800071175,0.997315228984361
"FBgn0022153",4056.58399864766,0.00238941908157159,0.111729302095128,0.0213857872264986,0.982937911124388,0.997315228984361
"FBgn0031610",116.537886315995,-0.00425294515661386,0.198954154648679,-0.0213765083927193,0.982945312870543,0.997315228984361
"FBgn0053510",29.724828659708,-0.011872917024785,0.552046475355608,-0.0215070968746552,0.982841142286074,0.997315228984361
"FBgn0262902",33.2366909369686,-0.00947739547603162,0.449662133833637,-0.0210767035134384,0.983184468669938,0.997366637307879
"FBgn0023423",2420.49862057363,0.00227854793459552,0.109540764845502,0.0208009131377639,0.983404469318875,0.997475618433442
"FBgn0038057",202.005428562592,-0.00388200229012755,0.192238850510531,-0.0201936407745785,0.983888900779411,0.997627834259688
"FBgn0038488",761.27315357668,0.00253302691955798,0.129271515783839,0.019594625344949,0.984366751364872,0.997627834259688
"FBgn0044871",516.458397598543,0.00302651505136129,0.148013313375032,0.0204475866552139,0.983686323111764,0.997627834259688
"FBgn0002592",14.2632552881296,-0.0138953499177104,0.698016042880747,-0.0199069205635498,0.98411762442863,0.997627834259688
"FBgn0023094",353.581057021075,-0.00301551127942022,0.152682776430629,-0.0197501732016926,0.984242666144653,0.997627834259688
"FBgn0266684",8.6633708455009,0.0137214338787601,0.70939000233886,0.0193425814199813,0.98456781521284,0.997627834259688
"FBgn0027495",1215.65495269442,-0.00239020642779818,0.122299808504194,-0.0195438280487268,0.984407273983349,0.997627834259688
"FBgn0029994",23.0746866648459,-0.00830830518028074,0.429003149591058,-0.0193665365585323,0.98454870535724,0.997627834259688
"FBgn0263706",1906.23370588735,-0.00404799903270431,0.202150767727419,-0.020024653273455,0.984023706038483,0.997627834259688
"FBgn0052104",290.099676736333,-0.00372401945646358,0.194546022101192,-0.0191421002405618,0.984727746438939,0.997675801645946
"FBgn0038549",188.88667301785,-0.00305481534692178,0.168300412650909,-0.0181509676583986,0.98551841832402,0.998141635187288
"FBgn0036298",1071.92404240204,0.00328485660262192,0.179824126723008,0.0182670516047146,0.985425812089455,0.998141635187288
"FBgn0262737",1553.67697447491,0.00299428131960282,0.165045728571866,0.0181421315505237,0.985525467357361,0.998141635187288
"FBgn0015331",1245.3650828912,-0.00182630002328393,0.109047918720528,-0.0167476834469848,0.986637906595598,0.998294442780417
"FBgn0037338",357.597868233002,0.00277760833746154,0.168787527759167,0.01645624160942,0.986870411493032,0.998294442780417
"FBgn0039297",12.9131005243184,0.011320414212167,0.638208356881277,0.0177378031642931,0.985848022821839,0.998294442780417
"FBgn0042135",2308.94845302472,0.00162862801194991,0.0938294700274883,0.0173573186704858,0.986151558787718,0.998294442780417
"FBgn0041581",47.4196721944572,0.00705969560746097,0.415742329023241,0.0169809401511923,0.986451821136729,0.998294442780417
"FBgn0029689",473.750295509056,-0.00260408813310612,0.158790004870158,-0.0163995720967165,0.986915621121369,0.998294442780417
"FBgn0266098",15.795291146718,0.0116091706736872,0.684423933252025,0.016961958969679,0.986466963747483,0.998294442780417
"FBgn0031456",683.522398912681,-0.00258307609953915,0.150422853592827,-0.0171720987725121,0.98629932086108,0.998294442780417
"FBgn0015623",7033.02226559088,-0.00208003574009872,0.119626590952838,-0.017387737321034,0.986127291878297,0.998294442780417
"FBgn0265822",9.97938079215233,-0.0136312512137723,0.827629263692638,-0.0164702383201793,0.986859245246958,0.998294442780417
"FBgn0025724",6136.71165653634,-0.00238811012444448,0.13638777290364,-0.0175097083382373,0.986029987900476,0.998294442780417
"FBgn0037254",10.4838376501941,-0.00236088238103663,0.606376591132026,-0.00389342599230153,0.996893503360559,0.998567966955121
"FBgn0037358",1070.70205840015,0.00170752632065688,0.137031784401577,0.0124608048279727,0.99005797349907,0.998567966955121
"FBgn0027608",17.3330002884589,-0.00343445306908891,0.505083006633808,-0.00679977948966898,0.994574602737378,0.998567966955121
"FBgn0037555",856.17218025389,-0.00225579386040454,0.155411108400099,-0.0145150104366871,0.988419103928637,0.998567966955121
